"media_open; media_play; media_end","2022/11/03 10:29:34:486; 2022/11/03 10:30:20:982; 2022/11/03 10:35:16:181"
"Multimedia File","v0.mp4"
"Lower Label","Highly Disengaged"
"Upper Label","Highly Engaged"
"Minimum Value",-100
"Maximum Value",100
"Number of Steps",9
"Second","Rating"
"%%%%%%","%%%%%%"
1,10.5101947368421
2,44.2733947368421
3,76.4810263157895
4,84.85452
5,86.8461421052632
6,90.1668394736842
7,92.03675
8,92.03675
9,92.03675
10,92.03675
11,92.03675
12,92.18989
13,99.5486394736842
14,100
15,100
16,100
17,100
18,100
19,100
20,100
21,100
22,100
23,100
24,100
25,100
26,100
27,100
28,100
29,100
30,100
31,100
32,100
33,100
34,100
35,100
36,100
37,100
38,100
39,100
40,100
41,100
42,100
43,100
44,100
45,100
46,100
47,100
48,100
49,100
50,100
51,100
52,100
53,100
54,100
55,100
56,100
57,100
58,100
59,100
60,100
61,100
62,100
63,100
64,100
65,100
66,100
67,100
68,100
69,100
70,99.7617833333333
71,100
72,100
73,100
74,100
75,100
76,100
77,100
78,100
79,100
80,100
81,100
82,100
83,100
84,100
85,100
86,100
87,100
88,100
89,100
90,100
91,100
92,100
93,100
94,100
95,100
96,100
97,100
98,100
99,100
100,100
101,100
102,100
103,100
104,100
105,100
106,100
107,100
108,100
109,100
110,100
111,100
112,100
113,100
114,100
115,100
116,100
117,100
118,100
119,100
120,100
121,100
122,100
123,100
124,100
125,100
126,100
127,100
128,100
129,100
130,100
131,100
132,100
133,100
134,100
135,100
136,96.0183763157895
137,88.3452894736842
138,82.55743
139,84.99235
140,84.99235
141,84.99235
142,84.99235
143,91.4403184210526
144,100
145,100
146,100
147,100
148,100
149,100
150,100
151,100
152,100
153,100
154,100
155,100
156,100
157,100
158,100
159,100
160,100
161,100
162,100
163,100
164,100
165,100
166,100
167,100
168,100
169,100
170,100
171,100
172,100
173,100
174,100
175,100
176,100
177,100
178,100
179,100
180,100
181,100
182,100
183,100
184,100
185,100
186,100
187,100
188,100
189,100
190,100
191,100
192,100
193,100
194,100
195,100
196,100
197,100
198,100
199,100
200,100
201,100
202,100
203,100
204,100
205,100
206,100
207,100
208,100
209,100
210,100
211,100
212,100
213,100
214,100
215,100
216,100
217,87.990647368421
218,44.1122
219,26.9122315789474
220,35.5363815789474
221,53.9937078947369
222,70.6133631578947
223,71.2098
224,76.1586184210526
225,99.0650447368421
226,100
227,100
228,100
229,100
230,100
231,100
232,100
233,100
234,100
235,100
236,100
237,100
238,100
239,100
240,100
241,100
242,100
243,100
244,100
245,100
246,100
247,100
248,100
249,100
250,100
251,100
252,96.0667368421053
253,82.5743631578948
254,72.9829894736842
255,63.8591
256,63.8591
257,62.9241421052632
258,56.3794684210526
259,56.20215
260,56.20215
261,56.20215
262,56.20215
263,56.20215
264,88.5387263157895
265,100
266,100
267,100
268,100
269,100
270,100
271,93.7938263157895
272,57.3950052631579
273,54.36445
274,54.36445
275,54.36445
276,54.36445
277,54.36445
278,54.36445
279,54.36445
280,54.36445
281,54.36445
282,54.36445
283,54.36445
284,54.36445
285,54.36445
286,54.36445
287,54.36445
288,54.36445
289,87.1685289473684
290,100
291,100
292,100
293,100
294,100
295,100
