"media_open; media_play; media_end","2022/10/06 13:17:47:437; 2022/10/06 13:17:55:638; 2022/10/06 13:21:55:749"
"Multimedia File","v6.mp4"
"Lower Label","Highly Disengaged"
"Upper Label","Highly Engaged"
"Minimum Value",-100
"Maximum Value",100
"Number of Steps",9
"Second","Rating"
"%%%%%%","%%%%%%"
1,0
2,-6.93157105263158
3,-49.0287868421053
4,-51.3017
5,-51.3017
6,-51.3017
7,-51.3017
8,-51.3017
9,-51.3017
10,-51.3017
11,-51.3017
12,-51.3017
13,-51.3017
14,-51.3017
15,-51.3017
16,-51.3017
17,-51.3017
18,-51.3017
19,-51.3017
20,-51.3017
21,-51.3017
22,-51.3017
23,-51.3017
24,-51.3017
25,-51.3017
26,-51.3017
27,-51.3017
28,-51.3017
29,-51.3017
30,-51.3017
31,-51.3017
32,-51.3017
33,-51.3017
34,-51.3017
35,-51.3017
36,-51.3017
37,-51.3017
38,-51.3017
39,-51.3017
40,-51.3017
41,-51.3017
42,-51.3017
43,-51.3017
44,-51.3017
45,-51.3017
46,-51.3017
47,-51.3017
48,-51.3017
49,-51.3017
50,-51.3017
51,-51.3017
52,-51.3017
53,-51.3017
54,-51.3017
55,-51.3017
56,-51.3017
57,-51.3017
58,-51.3017
59,-51.3017
60,-51.3017
61,-51.3017
62,-51.3017
63,-51.3017
64,-51.3017
65,-51.3017
66,-51.3017
67,-51.3017
68,-51.3017
69,-51.3017
70,-51.3017
71,-51.3017
72,-51.3017
73,-51.3017
74,-51.3017
75,-51.3017
76,-51.3017
77,-56.7824736842105
78,-93.0200868421053
79,-98.7749
80,-98.7749
81,-98.7749
82,-98.7749
83,-98.7749
84,-98.7749
85,-98.7749
86,-98.7749
87,-98.7749
88,-98.7749
89,-98.7749
90,-98.7749
91,-98.7749
92,-98.7749
93,-98.7749
94,-98.7749
95,-98.7749
96,-98.7749
97,-98.7749
98,-98.7749
99,-98.7749
100,-98.7749
101,-98.7749
102,-98.7749
103,-98.7749
104,-98.7749
105,-98.7749
106,-98.7749
107,-98.7749
108,-98.7749
109,-98.7749
110,-98.7749
111,-98.7749
112,-98.7749
113,-98.7749
114,-98.7749
115,-98.7749
116,-98.7749
117,-98.7749
118,-98.7749
119,-98.7749
120,-98.7749
121,-98.7749
122,-98.7749
123,-98.7749
124,-98.7749
125,-98.7749
126,-98.7749
127,-98.7749
128,-98.7749
129,-98.7749
130,-98.7749
131,-98.7749
132,-98.7749
133,-98.7749
134,-98.7749
135,-98.7749
136,-98.7749
137,-98.7749
138,-98.7749
139,-98.7749
140,-98.7749
141,-98.7749
142,-98.7749
143,-98.7749
144,-98.7749
145,-98.7749
146,-98.7749
147,-98.7749
148,-98.7749
149,-98.7749
150,-98.7749
151,-98.7749
152,-98.7749
153,-98.7749
154,-98.7749
155,-98.7749
156,-98.7749
157,-98.7749
158,-98.7749
159,-98.7749
160,-98.7749
161,-98.7749
162,-98.7749
163,-98.7749
164,-98.7749
165,-98.7749
166,-98.7749
167,-98.7749
168,-98.7749
169,-98.7749
170,-98.7749
171,-38.0511131578947
172,27.7988315789474
173,26.7994
174,26.7994
175,26.7994
176,26.7994
177,26.7994
178,26.7994
179,27.282997368421
180,49.3189342105263
181,50.9954
182,50.9954
183,50.9954
184,50.9954
185,50.9954
186,50.9954
187,50.9954
188,50.9954
189,50.9954
190,50.9954
191,50.9954
192,50.9954
193,50.9954
194,50.9954
195,50.9954
196,50.9954
197,50.9954
198,50.9954
199,50.9954
200,50.9954
201,50.9954
202,50.9954
203,50.9954
204,50.9954
205,50.9954
206,50.9954
207,50.9954
208,50.9954
209,50.9954
210,50.9954
211,50.9954
212,50.9954
213,50.9954
214,50.9954
215,50.9954
216,50.9954
217,50.9954
218,50.9954
219,50.9954
220,50.9954
221,50.9954
222,50.9954
223,50.9954
224,50.9954
225,50.9954
226,50.9954
227,50.9954
228,50.9954
229,50.9954
230,50.9954
231,50.9954
232,50.9954
233,50.9954
234,50.9954
235,50.9954
236,50.9954
237,50.9954
238,50.9954
239,50.9954
240,50.275645
