"media_open; media_play; media_end","2022/11/01 13:48:56:293; 2022/11/01 13:49:01:121; 2022/11/01 13:54:01:277"
"Multimedia File","v7.mp4"
"Lower Label","Highly Disengaged"
"Upper Label","Highly Engaged"
"Minimum Value",-100
"Maximum Value",100
"Number of Steps",9
"Second","Rating"
"%%%%%%","%%%%%%"
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0.2418
13,27.0597225
14,37.8084
15,38.74425
16,38.74425
17,26.9766947368421
18,24.9617
19,24.9617
20,24.9617
21,24.9617
22,24.9617
23,24.9617
24,24.9617
25,24.9617
26,24.9617
27,24.9617
28,24.9617
29,24.9617
30,24.9617
31,24.9617
32,24.9617
33,24.9617
34,24.9617
35,24.9617
36,24.9617
37,24.9617
38,24.9617
39,24.9617
40,24.9617
41,24.9617
42,24.9617
43,24.9617
44,24.9617
45,24.9617
46,27.1975375
47,38.8633694444445
48,57.6529368421053
49,80.4142842105263
50,83.46095
51,83.46095
52,83.46095
53,83.46095
54,83.46095
55,83.46095
56,83.46095
57,83.46095
58,83.46095
59,83.46095
60,83.46095
61,83.46095
62,83.46095
63,83.46095
64,88.2002157894737
65,99.938745
66,100
67,100
68,100
69,100
70,100
71,100
72,96.5019657894737
73,87.90199
74,87.74885
75,87.74885
76,87.74885
77,87.74885
78,87.74885
79,87.74885
80,87.74885
81,87.74885
82,87.74885
83,87.74885
84,87.74885
85,87.74885
86,87.74885
87,87.74885
88,87.74885
89,87.74885
90,87.74885
91,87.74885
92,87.74885
93,87.74885
94,87.74885
95,87.74885
96,87.74885
97,87.74885
98,87.74885
99,87.74885
100,87.74885
101,87.74885
102,87.74885
103,87.74885
104,87.74885
105,87.74885
106,87.74885
107,87.74885
108,87.74885
109,87.74885
110,87.74885
111,87.74885
112,87.74885
113,87.74885
114,87.74885
115,87.74885
116,87.74885
117,87.74885
118,87.74885
119,87.74885
120,87.74885
121,87.74885
122,87.74885
123,87.74885
124,87.74885
125,87.74885
126,87.74885
127,87.74885
128,87.74885
129,87.74885
130,87.74885
131,87.74885
132,87.74885
133,87.74885
134,87.74885
135,87.74885
136,87.74885
137,87.74885
138,87.74885
139,87.74885
140,87.74885
141,87.74885
142,87.74885
143,87.74885
144,87.74885
145,87.74885
146,87.74885
147,87.74885
148,87.74885
149,87.74885
150,87.74885
151,87.74885
152,87.74885
153,87.74885
154,87.74885
155,87.74885
156,87.74885
157,87.74885
158,87.74885
159,87.74885
160,87.74885
161,87.74885
162,87.74885
163,87.74885
164,87.74885
165,87.74885
166,87.74885
167,87.74885
168,87.74885
169,87.74885
170,87.74885
171,87.74885
172,87.74885
173,87.74885
174,87.74885
175,87.74885
176,87.74885
177,87.74885
178,87.74885
179,87.74885
180,87.74885
181,87.74885
182,87.74885
183,87.74885
184,87.74885
185,87.74885
186,87.74885
187,87.74885
188,87.74885
189,87.74885
190,87.74885
191,87.74885
192,87.74885
193,87.74885
194,87.74885
195,87.74885
196,87.74885
197,87.74885
198,87.74885
199,87.74885
200,87.74885
201,87.74885
202,87.74885
203,87.74885
204,87.74885
205,87.74885
206,87.74885
207,87.74885
208,87.74885
209,87.74885
210,87.74885
211,87.74885
212,87.74885
213,87.74885
214,87.74885
215,87.74885
216,87.74885
217,87.74885
218,87.74885
219,87.74885
220,87.74885
221,87.74885
222,87.74885
223,87.74885
224,87.74885
225,87.74885
226,87.74885
227,87.74885
228,87.74885
229,87.74885
230,87.74885
231,87.74885
232,87.74885
233,87.74885
234,87.74885
235,87.74885
236,87.74885
237,87.74885
238,87.74885
239,87.74885
240,87.74885
241,87.74885
242,87.74885
243,87.74885
244,87.74885
245,87.74885
246,87.74885
247,87.74885
248,87.74885
249,87.74885
250,87.74885
251,87.74885
252,87.74885
253,87.74885
254,87.74885
255,87.74885
256,87.74885
257,87.74885
258,87.74885
259,87.74885
260,87.74885
261,87.74885
262,87.74885
263,87.74885
264,87.74885
265,87.74885
266,87.74885
267,87.74885
268,87.74885
269,87.74885
270,87.74885
271,87.74885
272,87.74885
273,87.74885
274,87.74885
275,87.74885
276,87.74885
277,87.74885
278,87.74885
279,87.74885
280,87.74885
281,87.74885
282,87.74885
283,87.74885
284,87.74885
285,87.74885
286,87.74885
287,87.74885
288,87.74885
289,87.74885
290,87.74885
291,87.74885
292,87.74885
293,87.74885
294,87.74885
295,87.74885
296,87.74885
297,87.74885
298,87.74885
299,87.74885
300,87.74885
