"media_open; media_play; media_end","2022/09/13 15:31:05:850; 2022/09/13 15:31:10:849; 2022/09/13 15:36:08:043"
"Multimedia File","9.mp4"
"Lower Label","Highly Disengaged"
"Upper Label","Highly Engaged"
"Minimum Value",-100
"Maximum Value",100
"Number of Steps",9
"Second","Rating"
"%%%%%%","%%%%%%"
1,0
2,0
3,0
4,0
5,0
6,4.84686
7,25.6548763157895
8,61.07198
9,72.34302
10,76.41655
11,77.0903625
12,87.1524131578947
13,86.4931025
14,86.21745
15,86.21745
16,86.21745
17,86.21745
18,86.21745
19,86.21745
20,86.21745
21,86.21745
22,86.21745
23,86.21745
24,86.21745
25,86.21745
26,86.21745
27,86.21745
28,86.21745
29,86.21745
30,86.21745
31,86.21745
32,86.21745
33,86.21745
34,86.21745
35,86.21745
36,86.21745
37,86.21745
38,86.21745
39,86.21745
40,86.21745
41,86.21745
42,86.21745
43,86.21745
44,70.765715
45,69.37215
46,69.37215
47,69.37215
48,69.37215
49,69.37215
50,70.0765875
51,80.2279916666667
52,81.0107
53,81.0107
54,81.0107
55,81.0107
56,81.0107
57,81.0107
58,81.0107
59,81.0107
60,81.0107
61,81.0107
62,81.0107
63,81.0107
64,81.0107
65,81.0107
66,81.0107
67,81.0107
68,81.0107
69,81.0107
70,81.0107
71,81.0107
72,81.0107
73,81.0107
74,81.0107
75,81.0107
76,81.0107
77,81.0107
78,81.0107
79,81.0107
80,81.0107
81,81.0107
82,81.0107
83,81.0107
84,81.0107
85,81.0107
86,81.0107
87,81.0107
88,81.0107
89,81.0107
90,81.0107
91,81.0107
92,81.0107
93,81.0107
94,81.0107
95,81.0107
96,81.0107
97,81.0107
98,81.0107
99,81.0107
100,81.0107
101,81.0107
102,81.0107
103,80.9139815789474
104,80.04593
105,75.038295
106,73.66005
107,67.825425
108,66.9219
109,66.9219
110,66.9219
111,66.9219
112,66.9219
113,66.9219
114,66.9219
115,66.9219
116,66.9219
117,66.9219
118,66.9219
119,66.9219
120,66.9219
121,66.9219
122,66.9219
123,66.9219
124,67.9785625
125,74.8705642857143
126,77.7383736842105
127,85.5887789473684
128,85.6049
129,85.6049
130,85.6049
131,85.6049
132,85.6049
133,85.6049
134,85.6049
135,85.6049
136,85.6049
137,85.6049
138,85.6049
139,85.6049
140,85.6049
141,85.6049
142,85.6049
143,85.6049
144,85.6049
145,85.6049
146,85.6049
147,85.6049
148,85.6049
149,85.6049
150,85.6049
151,85.6049
152,85.6049
153,85.6049
154,85.6049
155,85.6049
156,85.6049
157,85.6049
158,85.6049
159,85.6049
160,85.6049
161,85.6049
162,85.6049
163,85.6049
164,85.6049
165,85.6049
166,85.6049
167,85.6049
168,85.6049
169,85.6049
170,85.6049
171,85.6049
172,85.6049
173,75.7121
174,57.1370973684211
175,43.03215
176,36.5543525
177,28.0245
178,28.0245
179,17.7238710526316
180,9.64780000000001
181,6.2634
182,-6.018375
183,-9.50193095238096
184,-23.1750972222222
185,-23.1699925
186,-19.14245
187,-19.14245
188,-34.99235
189,-47.7182225
190,-50.38285
191,-50.38285
192,-50.38285
193,-50.38285
194,-50.38285
195,-50.38285
196,-50.38285
197,-50.38285
198,-52.8790225
199,-54.36445
200,-54.36445
201,-54.36445
202,-54.36445
203,-54.36445
204,-54.36445
205,-54.36445
206,-54.36445
207,-54.36445
208,-54.36445
209,-54.36445
210,-54.36445
211,-54.36445
212,-54.36445
213,-54.36445
214,-54.36445
215,-54.36445
216,-54.36445
217,-40.1225075
218,-11.010725
219,5.66616
220,8.72895
221,18.3614075
222,21.59265
223,21.59265
224,21.59265
225,21.59265
226,46.0304657894737
227,70.658505
228,79.41806
229,80.39815
230,80.39815
231,80.39815
232,80.39815
233,80.39815
234,80.39815
235,80.39815
236,80.39815
237,80.39815
238,80.39815
239,80.39815
240,80.39815
241,80.39815
242,80.39815
243,80.39815
244,80.39815
245,80.39815
246,80.39815
247,80.39815
248,80.39815
249,80.39815
250,80.39815
251,80.39815
252,78.8022815789474
253,44.53292
254,15.9264825
255,14.24195
256,14.24195
257,14.24195
258,14.24195
259,14.24195
260,14.24195
261,16.2085815789474
262,16.3859
263,16.3859
264,16.3859
265,16.3859
266,16.3859
267,16.3859
268,16.3859
269,16.3859
270,16.3859
271,16.00305
272,11.7755973684211
273,3.935695
274,2.48087
275,-5.7580425
276,-15.1607925
277,-16.3859
278,-16.3859
279,-16.3859
280,-16.3859
281,-16.3859
282,-16.3859
283,-16.3859
284,13.5834625
285,59.3874425
286,66.906585
287,66.9219
288,66.9219
289,66.9219
290,66.9219
291,66.9219
292,66.9219
293,66.9219
294,66.9219
295,66.9219
296,66.9219
297,66.9219
