"media_open; media_play; media_pause; media_play; media_end","2022/09/14 12:44:29:356; 2022/09/14 12:44:36:496; 2022/09/14 12:45:04:214; 2022/09/14 12:45:54:398; 2022/09/14 12:48:55:884"
"Multimedia File","6.mp4"
"Lower Label","Highly Disengaged"
"Upper Label","Highly Engaged"
"Minimum Value",-100
"Maximum Value",100
"Number of Steps",9
"Second","Rating"
"%%%%%%","%%%%%%"
1,26.4931
2,26.4931
3,26.4931
4,26.4931
5,26.4931
6,26.4931
7,26.4931
8,26.4931
9,26.4931
10,26.4931
11,26.4931
12,26.4931
13,26.4931
14,26.4931
15,36.998465
16,57.7947975
17,59.8775
18,59.8775
19,59.8775
20,59.8775
21,61.2251225
22,70.8422475
23,70.9035
24,70.9035
25,70.9035
26,70.9035
27,70.9035
28,70.9035
29,70.9035
30,70.9035
31,70.9035
32,70.9035
33,70.9035
34,70.9035
35,70.9035
36,70.9035
37,70.9035
38,70.9035
39,84.64011
40,100
41,82.557425
42,66.9219
43,66.9219
44,66.9219
45,66.9219
46,66.9219
47,66.9219
48,66.9219
49,66.9219
50,66.9219
51,66.9219
52,66.9219
53,78.8361375
54,85.114845
55,87.44255
56,87.44255
57,87.44255
58,87.44255
59,87.44255
60,87.44255
61,87.44255
62,87.44255
63,87.44255
64,87.44255
65,87.44255
66,87.44255
67,87.44255
68,87.44255
69,87.44255
70,87.44255
71,87.44255
72,87.44255
73,87.44255
74,87.44255
75,87.44255
76,87.44255
77,87.44255
78,85.187225
79,86.690775
80,87.44255
81,87.44255
82,87.44255
83,87.44255
84,87.44255
85,87.44255
86,87.44255
87,87.44255
88,87.44255
89,87.44255
90,87.44255
91,87.44255
92,88.162315
93,90.1991
94,90.1991
95,90.1991
96,90.1991
97,90.1991
98,90.1991
99,90.1991
100,90.1991
101,98.500847368421
102,98.5911175
103,87.8071904761904
104,87.74885
105,87.74885
106,87.74885
107,87.74885
108,87.74885
109,87.74885
110,90.04594
111,100
112,100
113,100
114,100
115,99.739665
116,79.7050078947369
117,72.5078261904762
118,72.4349
119,72.4349
120,72.4349
121,72.4349
122,72.4349
123,72.4349
124,79.8162225
125,92.9556
126,92.9556
127,92.9556
128,92.9556
129,92.9556
130,92.9556
131,92.9556
132,92.9556
133,92.9556
134,92.9556
135,92.9556
136,92.9556
137,94.2935526315789
138,100
139,100
140,100
141,100
142,100
143,100
144,100
145,100
146,100
147,100
148,100
149,100
150,100
151,100
152,100
153,100
154,100
155,100
156,100
157,100
158,100
159,100
160,100
161,100
162,100
163,100
164,100
165,100
166,100
167,100
168,100
169,100
170,100
171,100
172,100
173,100
174,100
175,100
176,100
177,100
178,100
179,100
180,100
181,100
182,100
183,100
184,100
185,100
186,100
187,100
188,100
189,100
190,100
191,100
192,100
193,100
194,100
195,100
196,100
197,100
198,100
199,100
200,100
201,100
202,100
203,100
204,100
205,100
206,100
207,100
208,100
209,100
