"media_open; media_play; media_pause; media_play; media_end","2022/09/14 14:21:02:335; 2022/09/14 14:27:16:285; 2022/09/14 14:27:35:664; 2022/09/14 14:31:33:438; 2022/09/14 14:36:11:254"
"Multimedia File","9.mp4"
"Lower Label","Highly Disengaged"
"Upper Label","Highly Engaged"
"Minimum Value",-100
"Maximum Value",100
"Number of Steps",9
"Second","Rating"
"%%%%%%","%%%%%%"
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,0
22,0
23,0
24,14.356815
25,68.0341578947369
26,72.12865
27,72.12865
28,72.12865
29,72.12865
30,72.12865
31,72.12865
32,72.12865
33,72.12865
34,72.12865
35,72.12865
36,72.12865
37,72.12865
38,72.12865
39,72.12865
40,72.12865
41,72.12865
42,72.12865
43,72.12865
44,72.12865
45,72.12865
46,72.12865
47,72.12865
48,72.12865
49,72.12865
50,72.12865
51,72.12865
52,72.12865
53,72.12865
54,72.12865
55,72.12865
56,72.12865
57,72.12865
58,72.12865
59,72.12865
60,72.12865
61,72.12865
62,72.12865
63,72.12865
64,72.12865
65,72.12865
66,72.12865
67,72.12865
68,72.12865
69,72.12865
70,72.12865
71,72.12865
72,72.12865
73,72.12865
74,72.12865
75,72.12865
76,72.12865
77,72.12865
78,72.12865
79,72.12865
80,72.12865
81,72.12865
82,72.12865
83,72.12865
84,72.12865
85,72.12865
86,72.12865
87,72.12865
88,72.12865
89,72.12865
90,72.12865
91,72.12865
92,72.12865
93,72.12865
94,72.12865
95,72.12865
96,72.12865
97,72.12865
98,72.12865
99,72.12865
100,72.12865
101,72.12865
102,72.12865
103,72.12865
104,72.12865
105,72.12865
106,72.12865
107,72.12865
108,72.12865
109,72.12865
110,72.12865
111,72.12865
112,72.12865
113,72.12865
114,72.12865
115,72.12865
116,72.12865
117,72.12865
118,72.12865
119,72.12865
120,72.12865
121,72.12865
122,72.12865
123,72.12865
124,72.12865
125,72.12865
126,72.12865
127,72.12865
128,72.12865
129,72.12865
130,72.12865
131,72.12865
132,72.12865
133,72.12865
134,72.12865
135,72.12865
136,72.12865
137,72.12865
138,72.12865
139,72.12865
140,72.12865
141,72.12865
142,72.12865
143,72.12865
144,72.12865
145,72.12865
146,72.12865
147,72.12865
148,72.12865
149,72.12865
150,72.12865
151,72.12865
152,72.12865
153,72.12865
154,72.12865
155,72.12865
156,72.12865
157,72.12865
158,72.12865
159,72.12865
160,72.12865
161,72.12865
162,72.12865
163,72.12865
164,72.12865
165,72.12865
166,72.12865
167,72.12865
168,72.12865
169,72.12865
170,72.12865
171,72.12865
172,72.12865
173,72.12865
174,72.12865
175,72.12865
176,72.12865
177,72.12865
178,72.12865
179,72.12865
180,72.12865
181,72.12865
182,71.577345
183,51.2870976190476
184,44.56355
185,46.4979421052632
186,69.5099425
187,70.9035
188,70.9035
189,70.9035
190,70.9035
191,70.9035
192,70.9035
193,70.9035
194,70.9035
195,70.9035
196,70.9035
197,70.9035
198,70.9035
199,69.2649175
200,61.607965
201,67.84075
202,67.84075
203,67.84075
204,67.84075
205,67.84075
206,67.84075
207,67.84075
208,67.84075
209,67.84075
210,67.84075
211,67.84075
212,67.84075
213,67.84075
214,67.84075
215,67.84075
216,67.3353875
217,43.4190421052632
218,41.80705
219,41.80705
220,41.80705
221,41.80705
222,41.80705
223,41.80705
224,41.80705
225,41.80705
226,41.80705
227,41.80705
228,41.80705
229,41.80705
230,41.80705
231,47.4329026315789
232,68.5016684210526
233,69.37215
234,69.37215
235,69.37215
236,69.37215
237,69.37215
238,69.37215
239,69.37215
240,69.37215
241,69.37215
242,69.37215
243,69.37215
244,69.37215
245,69.37215
246,69.37215
247,69.37215
248,69.37215
249,69.37215
250,69.37215
251,76.3552825
252,91.8433105263158
253,92.03675
254,92.03675
255,92.03675
256,92.03675
257,92.03675
258,92.03675
259,92.03675
260,92.03675
261,92.03675
262,92.03675
263,92.0061225
264,87.9938725
265,77.3813225
266,74.2726
267,73.7451166666667
268,70.6125625
269,70.59725
270,70.59725
271,70.59725
272,70.59725
273,70.59725
274,70.59725
275,70.59725
276,70.59725
277,70.59725
278,70.59725
279,70.1837725
280,61.43805
281,59.326205
282,64.5039052631579
283,65.3905
284,65.3905
285,59.1883575
286,42.7412125
287,42.7259
288,42.7259
289,42.7259
290,42.7259
291,50.3062875
292,66.6156190476191
293,41.4685210526316
294,38.5346894736842
295,38.74425
296,38.74425
297,38.74425
