"media_open; media_play; media_pause; media_play; media_end","2022/09/14 15:21:43:402; 2022/09/14 15:21:49:174; 2022/09/14 15:24:22:820; 2022/09/14 15:39:52:508; 2022/09/14 15:41:18:070"
"Multimedia File","14.mp4"
"Lower Label","Highly Disengaged"
"Upper Label","Highly Engaged"
"Minimum Value",-100
"Maximum Value",100
"Number of Steps",9
"Second","Rating"
"%%%%%%","%%%%%%"
1,0
2,0
3,0
4,0
5,0
6,0
7,9
8,20
9,20
10,20
11,20
12,20
13,20
14,20
15,20
16,17.169985
17,13.6294
18,13.6294
19,13.6294
20,13.6294
21,13.6294
22,13.6294
23,13.6294
24,13.6294
25,13.6294
26,13.6294
27,13.9034368421053
28,15.1608
29,15.1608
30,15.1608
31,15.1608
32,15.1608
33,15.1608
34,15.1608
35,15.1608
36,15.1608
37,15.1608
38,15.1608
39,15.1608
40,15.1608
41,15.1608
42,15.1608
43,15.1608
44,15.1608
45,15.1608
46,15.1608
47,15.1608
48,15.1608
49,15.1608
50,15.1608
51,15.1608
52,15.1608
53,15.1608
54,15.1608
55,15.1608
56,15.1608
57,14.3386789473684
58,11.17915
59,11.17915
60,11.17915
61,11.17915
62,11.17915
63,13.0897547619048
64,14.8545
65,14.8545
66,14.8545
67,14.8545
68,14.8545
69,14.8545
70,14.8545
71,14.8545
72,14.8545
73,14.8545
74,14.8545
75,14.8545
76,14.8545
77,14.8545
78,14.8545
79,14.8545
80,14.8545
81,14.8545
82,14.8545
83,14.8545
84,14.8545
85,14.8545
86,14.8545
87,14.8545
88,14.8545
89,14.8545
90,17.9464619047619
91,18.52985
92,18.52985
93,18.52985
94,18.52985
95,18.52985
96,18.52985
97,18.52985
98,18.52985
99,18.52985
100,28.912705
101,44.86985
102,44.86985
103,44.86985
104,44.86985
105,44.86985
106,44.86985
107,44.86985
108,44.86985
109,44.86985
110,44.86985
111,44.86985
112,44.86985
113,44.86985
114,44.86985
115,44.86985
116,44.86985
117,44.86985
118,44.86985
119,44.86985
120,44.86985
121,44.86985
122,44.3798025
123,21.4475605263158
124,-12.9709075
125,-13.01685
126,-13.01685
127,-13.01685
128,-13.01685
129,-7.1975575
130,14.7232642857143
131,24.1557263157895
132,37.4546631578947
133,38.1317
134,38.1317
135,38.1317
136,38.1317
137,38.1317
138,38.1317
139,39.5180131578947
140,63.1853
141,65.2373675
142,71.960195
143,72.12865
144,72.12865
145,72.12865
146,72.12865
147,72.12865
148,72.12865
149,72.12865
150,72.12865
151,72.12865
152,72.12865
153,72.12865
154,72.12865
155,72.12865
156,72.12865
157,72.12865
158,72.12865
159,72.12865
160,72.12865
161,72.12865
162,72.12865
163,72.12865
164,72.12865
165,72.12865
166,72.12865
167,72.12865
168,72.12865
169,72.12865
170,72.12865
171,72.12865
172,72.12865
173,72.12865
174,72.12865
175,72.12865
176,72.12865
177,72.12865
178,72.12865
179,72.12865
180,72.12865
181,72.12865
182,72.12865
183,72.12865
184,72.12865
185,72.12865
186,72.12865
187,72.12865
188,72.12865
189,72.12865
190,72.12865
191,72.12865
192,72.12865
193,72.12865
194,72.12865
195,72.12865
196,72.12865
197,72.12865
198,72.12865
199,72.12865
200,72.12865
201,72.12865
202,72.12865
203,72.12865
204,72.12865
205,72.12865
206,72.12865
207,72.12865
208,72.12865
209,72.12865
210,72.12865
211,72.12865
212,72.12865
213,72.12865
214,72.12865
215,71.4999684210526
216,53.21592
217,56.4318425
218,90.64317
219,91.1179
220,91.1179
221,91.1179
222,91.1179
223,91.1179
224,91.1179
225,91.1179
226,91.1179
227,78.0768842105263
228,70.29095
229,70.29095
230,70.29095
231,70.29095
232,70.29095
233,70.29095
234,70.29095
235,70.29095
236,70.29095
237,70.29095
238,70.29095
239,70.29095
