"media_open; media_play; media_end","2022/09/13 11:20:20:640; 2022/09/13 11:20:44:057; 2022/09/13 11:24:13:218"
"Multimedia File","6.mp4"
"Lower Label","Highly Disengaged"
"Upper Label","Highly Engaged"
"Minimum Value",-100
"Maximum Value",100
"Number of Steps",9
"Second","Rating"
"%%%%%%","%%%%%%"
1,0
2,0
3,29.594185
4,65.6968
5,67.993875
6,76.15619
7,77.64165
8,77.64165
9,77.64165
10,77.64165
11,77.64165
12,77.64165
13,78.4583952380952
14,80.70445
15,80.70445
16,81.592655
17,83.5415368421052
18,83.15465
19,83.15465
20,83.15465
21,83.15465
22,83.15465
23,83.15465
24,84.8851375
25,86.8146875
26,86.83
27,86.83
28,86.83
29,86.83
30,86.83
31,86.83
32,95.482385
33,100
34,100
35,100
36,100
37,100
38,100
39,100
40,100
41,100
42,100
43,100
44,100
45,100
46,100
47,100
48,100
49,100
50,100
51,100
52,100
53,100
54,100
55,100
56,100
57,100
58,100
59,100
60,100
61,100
62,100
63,100
64,100
65,100
66,100
67,100
68,100
69,100
70,100
71,100
72,100
73,100
74,100
75,100
76,100
77,100
78,100
79,100
80,100
81,100
82,100
83,100
84,100
85,100
86,100
87,100
88,100
89,100
90,100
91,100
92,100
93,100
94,100
95,100
96,100
97,100
98,100
99,93.88974
100,36.033685
101,27.2894375
102,27.4603105263158
103,27.6453023809524
104,39.4212894736842
105,51.96019
106,65.635535
107,76.17475
108,80.6431775
109,80.39815
110,81.1074447368421
111,81.317
112,81.317
113,81.317
114,81.317
115,81.317
116,81.317
117,81.317
118,81.317
119,81.317
120,81.317
121,81.317
122,81.317
123,81.317
124,81.317
125,81.317
126,81.317
127,81.317
128,81.317
129,81.317
130,81.317
131,81.317
132,81.317
133,81.317
134,81.317
135,81.7199973684211
136,86.0490225
137,85.9112
138,85.9112
139,85.9112
140,85.9112
141,85.9112
142,85.9112
143,85.9112
144,85.9112
145,85.9112
146,85.9112
147,85.9112
148,85.9112
149,85.9112
150,85.9112
151,82.588055
152,68.0704425
153,65.4711131578947
154,66.00305
155,66.00305
156,66.00305
157,63.4238578947368
158,61.0381157894737
159,54.86982
160,55.2833
161,59.8315375
162,67.4885125
163,68.803330952381
164,72.5370027777778
165,71.82235
166,71.82235
167,71.82235
168,71.82235
169,71.82235
170,71.82235
171,71.82235
172,71.82235
173,71.82235
174,71.82235
175,71.82235
176,71.82235
177,71.82235
178,71.82235
179,71.82235
180,71.82235
181,71.82235
182,71.82235
183,71.82235
184,71.82235
185,71.82235
186,71.82235
187,71.82235
188,71.82235
189,71.82235
190,71.82235
191,71.82235
192,71.82235
193,71.82235
194,76.0183725
195,80.4419261904762
196,80.0919
197,80.0919
198,80.0919
199,80.0919
200,80.0919
201,80.0919
202,80.0919
203,80.0919
204,80.0919
205,80.0919
206,80.0919
207,80.0919
208,80.0919
209,80.0919
