"media_open; media_play; media_end","2022/11/01 16:10:38:911; 2022/11/01 16:11:35:405; 2022/11/01 16:16:52:526"
"Multimedia File","v0.mp4"
"Lower Label","Highly Disengaged"
"Upper Label","Highly Engaged"
"Minimum Value",-100
"Maximum Value",100
"Number of Steps",9
"Second","Rating"
"%%%%%%","%%%%%%"
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,1.217455
10,17.1757868421053
11,25.80398
12,25.88055
13,34.5584476190476
14,41.0332921052632
15,47.8358921052631
16,44.6401125
17,41.50075
18,38.545165
19,28.2082725
20,27.41195
21,27.41195
22,27.41195
23,27.41195
24,20.4159052631579
25,18.2236
26,18.2236
27,18.2236
28,18.2236
29,18.2236
30,18.2236
31,18.2236
32,18.2236
33,18.2236
34,29.1206552631579
35,30.16845
36,30.16845
37,30.16845
38,30.16845
39,30.16845
40,30.16845
41,30.16845
42,30.16845
43,30.16845
44,30.16845
45,30.4747275
46,28.9739625
47,26.4931
48,26.4931
49,26.4931
50,26.4931
51,26.4931
52,26.4931
53,26.4931
54,26.4931
55,26.4931
56,26.4931
57,26.4931
58,26.4931
59,26.4931
60,26.4931
61,26.4931
62,26.4931
63,26.4931
64,26.4931
65,26.4931
66,26.4931
67,26.4931
68,26.4931
69,26.4931
70,26.4931
71,26.4931
72,26.4931
73,26.4931
74,26.4931
75,26.4931
76,26.4931
77,26.4931
78,26.4931
79,26.4931
80,26.4931
81,26.4931
82,24.655435
83,23.7366
84,23.7366
85,23.3980763157895
86,22.81775
87,22.81775
88,22.81775
89,16.7381275
90,0.814047368421052
91,-0.643177500000001
92,-0.459400000000002
93,-0.459400000000002
94,-0.459400000000002
95,-0.459400000000002
96,-0.459400000000002
97,-0.459400000000002
98,0.949474999999998
99,14.11944
100,17.611
101,17.611
102,17.611
103,17.611
104,17.611
105,17.611
106,17.611
107,17.611
108,11.026025
109,-1.2710525
110,-5.97244999999999
111,-6.7993925
112,-7.19755000000001
113,-3.82848
114,0.717331578947371
115,4.13475
116,4.13475
117,4.13475
118,4.13475
119,4.13475
120,4.13475
121,4.13475
122,4.13475
123,4.13475
124,4.13475
125,4.13475
126,18.20826
127,47.53446
128,52.3124075
129,52.2205
130,52.2205
131,52.2205
132,52.2205
133,52.2205
134,52.2205
135,52.2205
136,52.2205
137,52.2205
138,52.2205
139,52.2205
140,52.2205
141,52.2205
142,52.2205
143,54.0735075
144,55.2833
145,55.2833
146,55.2833
147,55.2833
148,55.2833
149,55.2833
150,55.2833
151,55.2833
152,55.2833
153,55.2833
154,55.2833
155,55.2833
156,55.2833
157,55.2833
158,55.2833
159,55.2833
160,55.2833
161,55.2833
162,55.2833
163,55.2833
164,55.2833
165,55.2833
166,55.2833
167,55.2833
168,61.2863625
169,65.3905
170,65.3905
171,65.3905
172,65.3905
173,65.3905
174,65.3905
175,65.3905
176,65.3905
177,63.2924875
178,32.0980075
179,15.3905025
180,15.1608
181,15.1608
182,15.1608
183,15.1608
184,15.1608
185,15.1608
186,15.1608
187,15.1608
188,15.1608
189,15.1608
190,15.1608
191,15.1608
192,15.1608
193,15.1608
194,15.1608
195,15.1608
196,15.1608
197,15.1608
198,16.906585
199,24.5587289473684
200,19.1424225
201,-13.093425
202,-23.644735
203,-24.0429
204,-24.0429
205,-24.0429
206,-24.0429
207,-24.0429
208,-24.0429
209,-24.0429
210,-17.04442
211,-1.99079999999999
212,-1.99079999999999
213,-1.99079999999999
214,-1.99079999999999
215,-4.2113275
216,-24.8238975
217,-40.9954175
218,-58.131705
219,-58.3461
220,-58.3461
221,-58.3461
222,-58.3461
223,-58.3461
224,-58.3461
225,-58.3461
226,-58.3461
227,-58.3461
228,-58.3461
229,-58.3461
230,-58.3461
231,-58.3461
232,-58.3461
233,-58.3461
234,-58.3461
235,-58.3461
236,-58.3461
237,-58.3461
238,-58.3461
239,-58.3461
240,-58.3461
241,-58.3461
242,-58.3461
243,-58.3461
244,-58.3461
245,-58.3461
246,-58.3461
247,-58.3461
248,-57.5344725
249,-56.50845
250,-56.50845
251,-56.50845
252,-56.50845
253,-56.50845
254,-56.50845
255,-56.50845
256,-56.50845
257,-56.50845
258,-56.50845
259,-56.50845
260,-56.50845
261,-56.50845
262,-56.50845
263,-56.50845
264,-56.50845
265,-56.50845
266,-56.50845
267,-56.50845
268,-56.50845
269,-56.50845
270,-56.50845
271,-56.50845
272,-56.50845
273,-56.50845
274,-56.50845
275,-56.50845
276,-56.50845
277,-56.50845
278,-56.50845
279,-56.50845
280,-56.585015
281,-67.4578925
282,-81.102615
283,-82.23585
284,-82.23585
285,-81.7611225
286,-81.6233
287,-81.6233
288,-81.6233
289,-81.6233
290,-81.6233
291,-81.6233
292,-81.6233
293,-81.6233
294,-75.4977157894737
295,-24.97704
296,-10.535995
297,-3.01684
298,1.3169975
299,6.1981
300,11.6385825
301,25.926485
302,27.10565
303,27.10565
304,27.10565
305,27.10565
306,27.10565
307,26.0183775
308,25.88055
309,25.88055
310,25.88055
311,25.88055
312,25.88055
313,25.88055
314,25.88055
315,25.88055
316,25.88055
317,25.88055
