"media_open; media_play; media_end","2022/11/09 16:57:29:547; 2022/11/09 16:57:36:996; 2022/11/09 17:02:37:255"
"Multimedia File","v4.mp4"
"Lower Label","Negative Affect"
"Upper Label","Positive Affect"
"Minimum Value",-100
"Maximum Value",100
"Number of Steps",9
"Second","Rating"
"%%%%%%","%%%%%%"
1,0
2,0
3,0
4,0
5,1.13323
6,15.8039825
7,14.2572625
8,28.3791315789474
9,26.4931
10,26.4931
11,26.4931
12,26.4931
13,26.4931
14,26.4931
15,26.4931
16,26.4931
17,26.4931
18,26.4931
19,26.4931
20,26.4931
21,26.4931
22,26.4931
23,26.4931
24,26.4931
25,26.4931
26,26.4931
27,26.4931
28,26.4931
29,26.4931
30,26.4931
31,26.4931
32,26.4931
33,26.4931
34,26.4931
35,26.4931
36,26.4931
37,26.4931
38,26.4931
39,26.4931
40,26.4931
41,26.4931
42,26.4931
43,26.4931
44,26.4931
45,26.4931
46,26.4931
47,26.4931
48,38.468605
49,51.3017
50,51.3017
51,51.3017
52,51.3017
53,51.3017
54,51.3017
55,51.3017
56,51.62329
57,70.52067
58,77.33535
59,77.33535
60,77.33535
61,77.33535
62,77.33535
63,77.33535
64,77.33535
65,69.05052
66,41.5445238095238
67,41.80705
68,41.80705
69,41.80705
70,41.80705
71,41.80705
72,41.80705
73,41.80705
74,41.80705
75,41.80705
76,41.80705
77,41.80705
78,44.211335
79,69.908105
80,73.04745
81,73.04745
82,73.04745
83,73.04745
84,73.04745
85,73.04745
86,73.04745
87,73.04745
88,73.04745
89,70.5972275
90,27.7335475
91,24.65545
92,24.65545
93,27.15545
94,34.65545
95,46.15545
96,64.15545
97,64.65545
98,64.65545
99,65.1316404761905
100,74.65545
101,74.65545
102,74.65545
103,74.65545
104,74.65545
105,74.65545
106,74.65545
107,74.65545
108,74.65545
109,74.65545
110,74.65545
111,74.65545
112,74.65545
113,74.65545
114,74.65545
115,74.65545
116,74.65545
117,74.65545
118,74.65545
119,74.65545
120,74.65545
121,74.65545
122,67.65545
123,45.65545
124,31.65545
125,24.65545
126,23.0765026315789
127,1.65545
128,-5.34455
129,-5.34455
130,-5.34455
131,-21.84455
132,-25.34455
133,-25.34455
134,-25.34455
135,-41.84455
136,-45.34455
137,-45.34455
138,-45.34455
139,-36.84455
140,-35.34455
141,-35.34455
142,-35.34455
143,-35.34455
144,-29.0287605263158
145,-1.34455
146,15.65545
147,32.0238710526316
148,34.65545
149,34.65545
150,34.65545
151,49.65545
152,54.65545
153,54.65545
154,54.65545
155,54.65545
156,54.65545
157,54.65545
158,54.65545
159,54.65545
160,54.65545
161,54.65545
162,54.65545
163,54.65545
164,54.65545
165,54.65545
166,54.65545
167,54.65545
168,54.65545
169,54.65545
170,54.65545
171,54.65545
172,49.4425725
173,43.6447
174,43.6447
175,43.6447
176,43.6447
177,43.6447
178,43.6447
179,43.6447
180,43.6447
181,43.6447
182,43.6447
183,43.6447
184,43.6447
185,43.6447
186,43.6447
187,43.6447
188,43.6447
189,43.6447
190,43.6447
191,43.6447
192,43.6447
193,43.6447
194,43.6447
195,43.6447
196,43.6447
197,43.6447
198,43.6447
199,51.1447
200,63.6447
201,63.6447
202,63.6447
203,63.6447
204,63.6447
205,63.6447
206,63.6447
207,63.6447
208,63.6447
209,63.6447
210,63.6447
211,63.6447
212,63.6447
213,63.6447
214,63.6447
215,63.6447
216,63.6447
217,63.6447
218,63.6447
219,63.6447
220,63.6447
221,63.6447
222,63.6447
223,63.6447
224,63.6447
225,63.6447
226,63.6447
227,63.6447
228,63.6447
229,63.6447
230,63.6447
231,63.6447
232,63.6447
233,63.6447
234,63.6447
235,63.6447
236,63.6447
237,63.6447
238,63.6447
239,63.6447
240,63.6447
241,63.6447
242,63.6447
243,63.6447
244,63.6447
245,63.6447
246,63.6447
247,63.6447
248,63.6447
249,63.6447
250,63.6447
251,63.6447
252,63.6447
253,63.6447
254,63.6447
255,63.6447
256,63.6447
257,63.6447
258,63.6447
259,63.6447
260,63.6447
261,63.6447
262,63.6447
263,63.6447
264,63.6447
265,63.6447
266,63.6447
267,63.6447
268,63.6447
269,63.6447
270,63.6447
271,63.6447
272,63.6447
273,63.6447
274,63.6447
275,63.6447
276,63.6447
277,63.6447
278,63.6447
279,63.6447
280,63.6447
281,63.6447
282,63.6447
283,63.6447
284,63.6447
285,63.6447
286,63.6447
287,63.6447
288,63.6447
289,63.6447
290,63.6447
291,63.6447
292,63.6447
293,63.6447
294,63.6447
295,63.6447
296,63.6447
297,63.6447
298,63.6447
299,56.6447
300,43.6447
