"media_open; media_play; media_end","2022/11/03 09:24:24:339; 2022/11/03 09:24:36:509; 2022/11/03 09:29:36:779"
"Multimedia File","v4.mp4"
"Lower Label","Highly Disengaged"
"Upper Label","Highly Engaged"
"Minimum Value",-100
"Maximum Value",100
"Number of Steps",9
"Second","Rating"
"%%%%%%","%%%%%%"
1,51.60795
2,51.60795
3,51.60795
4,51.60795
5,51.60795
6,51.60795
7,51.60795
8,51.60795
9,51.60795
10,51.60795
11,51.60795
12,51.60795
13,51.60795
14,51.60795
15,51.60795
16,51.60795
17,51.60795
18,51.60795
19,51.60795
20,51.60795
21,51.60795
22,51.60795
23,51.60795
24,51.60795
25,51.60795
26,51.60795
27,51.60795
28,51.60795
29,51.60795
30,51.60795
31,51.60795
32,51.60795
33,51.60795
34,51.60795
35,51.60795
36,51.60795
37,51.60795
38,51.60795
39,51.60795
40,51.60795
41,51.60795
42,51.60795
43,51.60795
44,51.60795
45,51.60795
46,51.60795
47,51.60795
48,51.60795
49,51.60795
50,47.1427368421053
51,41.371802631579
52,42.21005
53,43.1127684210526
54,37.2289789473684
55,36.6003
56,36.6003
57,36.6003
58,36.6003
59,36.6003
60,36.6003
61,36.6003
62,36.6003
63,36.6003
64,36.6003
65,36.6003
66,36.6003
67,36.6003
68,36.6003
69,36.6003
70,36.6003
71,36.6003
72,36.6003
73,36.6003
74,36.6003
75,36.6003
76,36.6003
77,36.6003
78,36.6003
79,36.6003
80,36.6003
81,36.6003
82,36.6003
83,36.6003
84,36.6003
85,36.6003
86,36.6003
87,36.6003
88,36.6003
89,36.6003
90,36.6003
91,36.6003
92,36.6003
93,36.6003
94,36.6003
95,36.6003
96,36.6003
97,36.6003
98,36.6003
99,36.6003
100,36.6003
101,36.6003
102,36.6003
103,36.6003
104,36.6003
105,33.9566342105263
106,33.5375
107,33.5375
108,33.5375
109,33.5375
110,33.5375
111,33.5375
112,33.5375
113,33.5375
114,33.5375
115,33.5375
116,33.5375
117,33.5375
118,33.5375
119,33.5375
120,33.5375
121,33.5375
122,33.5375
123,33.5375
124,33.5375
125,33.5375
126,33.5375
127,33.5375
128,33.5375
129,33.5375
130,33.5375
131,33.5375
132,33.5375
133,33.5375
134,33.5375
135,33.5375
136,33.5375
137,33.5375
138,33.5375
139,33.5375
140,33.5375
141,29.6526105263158
142,28.63705
143,28.63705
144,28.63705
145,28.63705
146,28.63705
147,28.63705
148,28.63705
149,28.63705
150,28.63705
151,28.63705
152,28.63705
153,28.63705
154,28.63705
155,28.63705
156,28.63705
157,28.63705
158,28.63705
159,28.63705
160,28.63705
161,28.63705
162,28.63705
163,28.63705
164,27.3635789473684
165,24.5425973684211
166,23.7366
167,20.689125
168,19.4487
169,19.4487
170,19.4487
171,19.4487
172,19.4487
173,19.4487
174,19.4487
175,19.4487
176,19.4487
177,19.4487
178,19.4487
179,19.4487
180,19.4487
181,19.4487
182,19.4487
183,19.4487
184,19.4487
185,19.4487
186,19.4487
187,19.4487
188,19.4487
189,19.4487
190,19.4487
191,19.4487
192,19.4487
193,19.4487
194,19.4487
195,19.4487
196,19.4487
197,19.4487
198,19.4487
199,19.4487
200,19.4487
201,19.4487
202,19.4487
203,19.4487
204,19.4487
205,19.4487
206,19.4487
207,19.4487
208,19.4487
209,19.4487
210,19.4487
211,19.4487
212,19.4487
213,19.4487
214,19.4487
215,19.4487
216,19.4487
217,19.4487
218,23.8816763157895
219,27.4289638888889
220,28.056747368421
221,30.47475
222,30.47475
223,30.47475
224,30.47475
225,30.47475
226,30.47475
227,30.47475
228,30.47475
229,30.47475
230,30.47475
231,30.47475
232,30.47475
233,30.47475
234,30.47475
235,30.47475
236,30.47475
237,30.47475
238,30.47475
239,30.47475
240,30.47475
241,30.47475
242,30.47475
243,30.47475
244,30.47475
245,30.47475
246,30.47475
247,30.47475
248,30.47475
249,30.47475
250,30.47475
251,30.47475
252,30.47475
253,30.47475
254,30.47475
255,30.47475
256,30.47475
257,30.47475
258,30.47475
259,30.47475
260,30.47475
261,30.47475
262,30.47475
263,30.47475
264,30.47475
265,30.47475
266,30.47475
267,30.47475
268,30.47475
269,30.47475
270,30.47475
271,30.47475
272,30.47475
273,30.47475
274,30.47475
275,30.47475
276,30.47475
277,30.47475
278,30.47475
279,30.47475
280,30.47475
281,30.47475
282,30.47475
283,30.47475
284,30.47475
285,30.47475
286,30.47475
287,30.47475
288,30.47475
289,30.47475
290,30.47475
291,30.47475
292,30.47475
293,30.47475
294,30.47475
295,30.47475
296,30.47475
297,30.47475
298,30.47475
299,30.47475
300,30.47475
